,p,M(p)
0,"(400.0, 500.0)",0.3596846846846847
1,"(500.0, 600.0)",0.4461538461538462
2,"(600.0, 800.0)",0.48459425717852683
3,"(800.0, 1000.0)",0.47401424168349454
4,"(1000.0, 1500.0)",0.463932991623953
5,"(1500.0, 2000.0)",0.48014226437462953
6,"(2000.0, 3000.0)",0.5165394402035624
7,"(3000.0, 7000.0)",0.5
8,"(7000.0, 10000.0)",0.0
