,p,M(p)
0,"(400.0, 500.0)",0.0475929353486374
1,"(500.0, 600.0)",0.040625489023174664
2,"(600.0, 800.0)",0.03752084383627325
3,"(800.0, 1000.0)",0.03299880301299962
4,"(1000.0, 1500.0)",0.029869639053362637
5,"(1500.0, 2000.0)",0.025773869926018763
6,"(2000.0, 3000.0)",0.029154171763318686
7,"(3000.0, 7000.0)",0.0
8,"(7000.0, 10000.0)",0.0
