,p,M(p)
0,"[400, 500)",0.3825988001162678
1,"[500, 600)",0.44709683180595333
2,"[600, 800)",0.4695381623194647
3,"[800, 1000)",0.479873532371579
4,"[1000, 1500)",0.4582746705282193
5,"[1500, 2000)",0.4841347632544449
6,"[2000, 3000)",0.5362584626492497
7,"[3000, 7000)",0.6804687817510159
8,"[7000, 10000)",0.0
