,p,M(p)
0,"(400.0, 500.0)",0.05554592737511558
1,"(500.0, 600.0)",0.055204204937531594
2,"(600.0, 800.0)",0.05234457269118378
3,"(800.0, 1000.0)",0.04510414620707527
4,"(1000.0, 1500.0)",0.03660702125778696
5,"(1500.0, 2000.0)",0.03172272686159604
6,"(2000.0, 3000.0)",0.029624029763656967
7,"(3000.0, 7000.0)",0.0
8,"(7000.0, 10000.0)",0.0
