,p,M(p)
0,"(400.0, 500.0)",0.11858045270217361
1,"(500.0, 600.0)",0.11710093829408982
2,"(600.0, 800.0)",0.12389075012688765
3,"(800.0, 1000.0)",0.1292848635996393
4,"(1000.0, 1500.0)",0.13228695359248194
5,"(1500.0, 2000.0)",0.14160904320587417
6,"(2000.0, 3000.0)",0.150732545505472
7,"(3000.0, 7000.0)",0.17422678089151497
8,"(7000.0, 10000.0)",0.0
